family,genus,group,SRLI_2024_analysis,WCVP_status,WCVP_accepted_name,WCVP_current_id,RL_2000,RL_2010,RL_2020,RL_2000_10yr,RL_2010_10yr,RL_2020_10yr,RL_2000_20yr,RL_2010_20yr,RL_2020_20yr,RL_2000_30yr,RL_2010_30yr,RL_2020_30yr,Status_change,stats_change_A
Orchidaceae,Govenia,Monocots,include,Accepted,Govenia tequilana Dressler & Hágsater,112908-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Bromeliaceae,Greigia,Monocots,include,Accepted,Greigia vanhyningii L.B.Sm.,113425-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Grosourdya,Monocots,include,Accepted,Grosourdya quinquelobata (Schltr.) Garay,636433-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Guadua,Monocots,include,Accepted,Guadua weberbaueri Pilg.,113771-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Gueldenstaedtia,Legumes,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Guibourtia,Legumes,include,Accepted,Guibourtia ehie (A.Chev.) J.Léonard,497154-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,Non_genuine_2010-2020,Non_genuine_2010-2020
Restionaceae,Chordifex,Monocots,include,Homotypic_Synonym,Chordifex dimorphus (R.Br.) B.G.Briggs,77065803-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Bromeliaceae,Guzmania,Monocots,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Guzmania,Monocots,include,Accepted,Guzmania calamifolia André ex Mez,122947-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Bromeliaceae,Guzmania,Monocots,include,Accepted,Guzmania calothyrsus Mez,115090-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Bromeliaceae,Guzmania,Monocots,include,Accepted,Guzmania macropoda L.B.Sm.,115169-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Bromeliaceae,Guzmania,Monocots,include,Accepted,Guzmania pseudospectabilis H.Luther,305530-2,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Bromeliaceae,Guzmania,Monocots,include,Accepted,Guzmania sibundoyorum L.B.Sm.,115231-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Burmanniaceae,Gymnosiphon,Monocots,include,Accepted,Gymnosiphon cymosus (Benth.) Benth. & Hook.f.,126712-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Burmanniaceae,Gymnosiphon,Monocots,include,Accepted,Gymnosiphon suaveolens (H.Karst.) Urb.,115837-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria armatissima Rchb.f.,636864-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria backeri J.J.Sm.,636879-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria christianii Schltr.,116322-2,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria dichopetala Thwaites,637152-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria dusenii Schltr.,116353-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria glazioviana Kraenzl. ex Cogn.,116390-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria holotricha Gagnep.,637409-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria jaguariahyvae Kraenzl.,637464-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria kornasiana Szlach.,996691-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria leptoloba Benth.,637553-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Orchidaceae,Habenaria,Monocots,exclude,Heterotypic_Synonym,Habenaria parviflora Lindl.,637857-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria monorrhiza (Sw.) Rchb.f.,637721-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria pleiophylla Hoehne & Schltr.,116536-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria pseudocaldensis Kraenzl.,116544-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NA,NA
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria retroflexa F.Muell. & Kraenzl.,638018-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,exclude,Heterotypic_Synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria siamensis Schltr.,638119-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria socotrana Balf.f.,638137-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria supplicans Summerh.,638214-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria virens A.Rich. & Galeotti,60433724-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Habenaria,Monocots,include,Accepted,Habenaria wolongensis K.Y.Lang,904313-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hammatolobium,Legumes,include,Accepted,Hammatolobium kremerianum (Coss.) Müll.Berol.,497268-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Fabaceae,Hammatolobium,Legumes,include,Accepted,Hammatolobium lotoides Fenzl,497269-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Hapalorchis,Monocots,include,Accepted,Hapalorchis cymbirostris Szlach.,301857-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Harpalyce,Legumes,include,Accepted,Harpalyce arborescens A.Gray,497372-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Harpalyce,Legumes,include,Accepted,Harpalyce cubensis Griseb.,497377-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Harpalyce,Legumes,include,Accepted,Harpalyce villosa Britton & P.Wilson,117978-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Bromeliaceae,Hechtia,Monocots,include,Accepted,Hechtia melanocarpa L.B.Sm.,118246-2,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Zingiberaceae,Hedychium,Monocots,include,Accepted,Hedychium elatum R.Br.,796840-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Zingiberaceae,Hedychium,Monocots,include,Accepted,Hedychium glabrum S.Q.Tong,937725-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum aculeatum Golosk.,497432-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum chantavicum Popov ex Bajtenov,497587-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum falconeri Baker,497693-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Sulla,Legumes,include,Accepted,Sulla flexuosa (L.) Medik.,519726-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Corethrodendron,Legumes,include,Accepted,Corethrodendron fruticosum (Pall.) B.H.Choi & H.Ohashi,70029964-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum iomuticum B.Fedtsch.,497798-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum macrocarpum Korotkova ex Kovalevsk.,897913-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum polybotrys Hand.-Mazz.,497994-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum popovii Korotkova,497998-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum sauzakense Rech.f. & Köie,498080-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum thiochroum Hand.-Mazz.,498158-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Hedysarum,Legumes,include,Accepted,Hedysarum truncatum Eastw.,309538-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Heliconiaceae,Heliconia,Monocots,include,Accepted,Heliconia carajaensis Barreiros,119325-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Heliconiaceae,Heliconia,Monocots,include,Accepted,Heliconia farinosa Raddi,796948-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Heliconiaceae,Heliconia,Monocots,include,Accepted,Heliconia lophocarpa G.S.Daniels & F.G.Stiles,119405-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Graphephorum,Monocots,include,Homotypic_Synonym,Graphephorum canescens (Buckley) Röser & Tkach,77210906-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Helictotrichon,Monocots,include,Accepted,Helictotrichon fedtschenkoi (Hack.) Henrard,404574-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Helonoma,Monocots,include,Accepted,Helonoma bifida (Ridl.) Garay,118809-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Mnesithea,Monocots,include,Accepted,Mnesithea annua (Lazarides) de Koning & Sosef,942843-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Araceae,Heteropsis,Monocots,include,Accepted,Heteropsis longispathacea Engl.,121111-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Himantoglossum,Monocots,include,Accepted,Himantoglossum adriaticum H.Baumann,638833-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hippocrepis,Legumes,include,Accepted,Hippocrepis comosa L.,498352-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hippocrepis,Legumes,include,Accepted,Hippocrepis monticola Durieu ex Lassen,937852-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hippocrepis,Legumes,include,Accepted,Hippocrepis valentina Boiss.,498398-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Poaceae,Hitchcockella,Monocots,include,Accepted,Hitchcockella baronii A.Camus,404962-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Zingiberaceae,Curcuma,Monocots,include,Homotypic_Synonym,Curcuma caulina J.Graham,796432-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Fabaceae,Hoffmannseggia,Legumes,include,Accepted,Hoffmannseggia repens (Eastw.) Cockerell,123405-2,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Bromeliaceae,Hohenbergiopsis,Monocots,include,Accepted,Hohenbergiopsis guatemalensis (L.B.Sm.) L.B.Sm. & Read,123498-2,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Araceae,Homalomena,Monocots,include,Accepted,Homalomena cordata Schott,87178-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Araceae,Homalomena,Monocots,include,Accepted,Homalomena lauterbachii Engl.,87226-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Araceae,Homalomena,Monocots,include,Accepted,Homalomena peekelii Engl.,87265-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Poaceae,Homolepis,Monocots,include,Accepted,Homolepis aturensis (Kunth) Chase,123763-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hosackia,Legumes,include,Accepted,Hosackia rosea Eastw.,124208-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NA,NA
Fabaceae,Hovea,Legumes,include,Accepted,Hovea ramulosa A.Cunn. ex Lindl.,498697-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Humularia,Legumes,include,Accepted,Humularia anceps P.A.Duvign.,498720-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Humularia,Legumes,include,Accepted,Humularia ledermannii (De Wild.) P.A.Duvign.,498739-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Orchidaceae,Huntleya,Monocots,include,Accepted,Huntleya burtii (Endrés & Rchb.f.) Pfitzer,124828-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Huntleya,Monocots,include,Accepted,Huntleya vargasii Dodson & D.E.Benn.,305665-2,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Gliricidia,Legumes,include,Accepted,Gliricidia ehrenbergii (Schltdl.) Rydb.,496627-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hymenaea,Legumes,include,Accepted,Hymenaea courbaril L.,125420-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hymenaea,Legumes,include,Accepted,Hymenaea oblongifolia Huber,125434-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hymenaea,Legumes,include,Accepted,Hymenaea parvifolia Huber,125440-2,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Hymenaea,Legumes,include,Accepted,Hymenaea torrei León,125451-2,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Fabaceae,Hymenostegia,Legumes,include,Accepted,Hymenostegia aubrevillei Pellegr.,498843-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,Non_genuine_2010-2020,Non_genuine_2010-2020
Poaceae,Hyperthelia,Monocots,include,Accepted,Hyperthelia edulis (C.E.Hubb.) Clayton,405614-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Arecaceae,Hyphaene,Monocots,include,Accepted,Hyphaene macrosperma H.Wendl.,667510-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Cyperaceae,Hypolytrum,Monocots,include,Accepted,Hypolytrum mauritianum Nees ex Kunth,77117153-1,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,VU,No_change,No_change
Poaceae,Oedochloa,Monocots,include,Accepted,Oedochloa mayarensis (C.Wright) C.Silva & R.P.Oliveira,77152173-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Orchidaceae,Ida,Monocots,exclude,Heterotypic_Synonym,Ida gigantea (Lindl.) A.Ryan & Oakeley,1026398-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Ida,Monocots,include,Accepted,Ida laciniata Oakeley,325465-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Orchidaceae,Ida,Monocots,include,Accepted,Ida rikii Oakeley,325464-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NA,NA
Fabaceae,Indigastrum,Legumes,include,Accepted,Indigastrum guerranum (Torre) Schrire,969561-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera acanthinocarpa Blatt.,498905-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera ancistrocarpa Thulin,936693-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera angustata E.Mey.,498956-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera asperifolia Bong. ex Benth.,499005-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera astragalina DC.,499007-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera atricephala J.B.Gillett,499011-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera bancroftii Peter G.Wilson,932273-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera baumiana Harms,499033-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera bojeri Baker,499056-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera brevidens Benth.,499073-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera breviviscosa J.B.Gillett,499080-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera bungeana Walp.,499085-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera caudata Dunn,499120-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera charlieriana Schinz,499132-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera conjugata Baker,499173-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,exclude,Heterotypic_Synonym,Indigofera frutescens L.f.,499363-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera daleoides Benth. ex Harv.,499208-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera densa N.E.Br.,499230-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera densifructa Y.Y.Fang & C.Z.Zheng,902245-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera elliotii (Baker f.) J.B.Gillett,499295-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera emmae de Kort & G.Thijsse,904401-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera exilis Grierson & D.G.Long,499330-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera filifolia Thunb.,499340-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera galegoides DC.,499375-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera hochstetteri Baker,499463-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera hofmanniana Schinz,499465-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera intricata Boiss.,499498-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera kerstingii Harms,499516-1,LC,LC,LC,NT,NT,NT,NT,VU,NT,NT,VU,VU,No_change,Genuine_2000-2010
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera kurtzii Harms,128297-2,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera linifolia (L.f.) Retz.,499578-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera litoralis Chun & H.Y.Chen,499580-1,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,EN,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera malacostachys Harv.,499621-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NA,NA
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera miniata Ortega,499672-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera monophylla DC.,499687-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera mwanzae J.B.Gillett,499704-1,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,DD,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera oblongifolia Forssk.,499739-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera paracapitata J.B.Gillett,499782-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera polysphaera Baker,499846-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera pungens E.Mey.,499885-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera roseocaerulea Baker f.,499927-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera schliebenii Harms,499964-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera sensitiva Franch.,499978-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera sessiliflora DC.,499986-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera spicata Forssk.,500027-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera suarezensis Du Puy & Labat,20004760-1,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera taborensis J.B.Gillett,500071-1,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,No_change,No_change
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera tephrosioides Kunth,500087-1,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,Not_evaluated,Not_evaluated
Fabaceae,Indigofera,Legumes,include,Accepted,Indigofera tomentosa Eckl. & Zeyh.,500114-1,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,No_change,No_change
