"","powo_id","family","genus","species","taxon_name","taxon_authors","Threat.status","EDGE","EDGE_rank","ED","ED_rank","lifeform_description","accepted_plant_name_id","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"126","1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",-8.63,1061,3.57,1025,"tree",381853,536139,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WYO","Wyoming",0,0,0
"127","1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",-8.63,1061,3.57,1025,"tree",381853,699541,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"128","1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",-8.63,1061,3.57,1025,"tree",381853,536140,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"129","1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",-8.63,1061,3.57,1025,"tree",381853,536141,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"130","1081948-2","Pinaceae","Abies","lasiocarpa","Abies lasiocarpa","(Hook.) Nutt.","LC",-8.63,1061,3.57,1025,"tree",381853,536142,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"131","325664-2","Pinaceae","Abies","magnifica","Abies magnifica","A.Murray bis","LC",-8.14,914,5.85,657,"tree",381868,536146,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"132","325664-2","Pinaceae","Abies","magnifica","Abies magnifica","A.Murray bis","LC",-8.14,914,5.85,657,"tree",381868,536147,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"133","325664-2","Pinaceae","Abies","magnifica","Abies magnifica","A.Murray bis","LC",-8.14,914,5.85,657,"tree",381868,536148,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"134","261575-1","Pinaceae","Abies","mariesii","Abies mariesii","Mast.","LC",-7.95,862,7.02,495,"tree",381874,536151,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"135","676593-1","Pinaceae","Abies","nebrodensis","Abies nebrodensis","(Lojac.) Mattei","CR",1.98,77,7.49,450,"tree",381902,536152,1,"EUROPE",13,"Southeastern Europe","SIC","Sicilia",0,0,0
"136","1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",-8.44,1005,4.3,918,"tree",381905,540923,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"137","1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",-8.44,1005,4.3,918,"tree",381905,540924,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"138","1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",-8.44,1005,4.3,918,"tree",381905,536153,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"139","1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",-8.44,1005,4.3,918,"tree",381905,536154,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"140","1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",-8.44,1005,4.3,918,"tree",381905,536155,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"141","1029118-2","Pinaceae","Abies","nephrolepis","Abies nephrolepis","(Trautv.) Maxim.","LC",-8.44,1005,4.3,918,"tree",381905,536156,3,"ASIA-TEMPERATE",38,"Eastern Asia","KOR","Korea",0,0,0
"142","261599-1","Pinaceae","Abies","nordmanniana","Abies nordmanniana","(Steven) Spach","LC",-8.32,962,4.86,811,"tree",381919,1379464,3,"ASIA-TEMPERATE",33,"Caucasus","NCS","North Caucasus",0,0,0
"143","261599-1","Pinaceae","Abies","nordmanniana","Abies nordmanniana","(Steven) Spach","LC",-8.32,962,4.86,811,"tree",381919,536158,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"144","261599-1","Pinaceae","Abies","nordmanniana","Abies nordmanniana","(Steven) Spach","LC",-8.32,962,4.86,811,"tree",381919,536159,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"145","261601-1","Pinaceae","Abies","numidica","Abies numidica","de Lannoy ex Carrière","CR",1.55,190,4.86,810,"tree",381929,536162,2,"AFRICA",20,"Northern Africa","ALG","Algeria",0,0,0
"146","676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",-8.19,929,5.55,703,"tree",381960,536164,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"147","676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",-8.19,929,5.55,703,"tree",381960,536165,4,"ASIA-TROPICAL",40,"Indian Subcontinent","NEP","Nepal",0,0,0
"148","676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",-8.19,929,5.55,703,"tree",381960,4895497,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"149","676605-1","Pinaceae","Abies","pindrow","Abies pindrow","(Royle ex D.Don) Royle","LC",-8.19,929,5.55,703,"tree",381960,536166,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"150","676606-1","Pinaceae","Abies","pinsapo","Abies pinsapo","Boiss.","EN",0.73,321,4.94,797,"tree",381963,536168,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"151","676606-1","Pinaceae","Abies","pinsapo","Abies pinsapo","Boiss.","EN",0.73,321,4.94,797,"tree",381963,614102,2,"AFRICA",20,"Northern Africa","MOR","Morocco",0,0,0
"152","676607-1","Pinaceae","Abies","procera","Abies procera","Rehder","LC",-7.99,872,6.76,533,"tree",381974,536170,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"153","676607-1","Pinaceae","Abies","procera","Abies procera","Rehder","LC",-7.99,872,6.76,533,"tree",381974,536171,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WAS","Washington",0,0,0
"154","676607-1","Pinaceae","Abies","procera","Abies procera","Rehder","LC",-7.99,872,6.76,533,"tree",381974,536172,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"155","676609-1","Pinaceae","Abies","recurvata","Abies recurvata","Mast.","VU",-1.43,480,4.8,822,"tree",381978,536173,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"156","676609-1","Pinaceae","Abies","recurvata","Abies recurvata","Mast.","VU",-1.43,480,4.8,822,"tree",381978,614105,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"157","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536180,7,"NORTHERN AMERICA",79,"Mexico","MXC","Mexico Central",0,0,0
"158","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536181,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"159","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536182,7,"NORTHERN AMERICA",79,"Mexico","MXG","Mexico Gulf",0,0,0
"160","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536183,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"161","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536184,7,"NORTHERN AMERICA",79,"Mexico","MXS","Mexico Southwest",0,0,0
"162","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536185,7,"NORTHERN AMERICA",79,"Mexico","MXT","Mexico Southeast",0,0,0
"163","261625-1","Pinaceae","Abies","religiosa","Abies religiosa","(Kunth) Schltdl. & Cham.","LC",-8.4,988,4.52,878,"tree",381982,536186,8,"SOUTHERN AMERICA",80,"Central America","GUA","Guatemala",0,0,0
"164","261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",-8.59,1051,3.7,1005,"tree",381990,614117,3,"ASIA-TEMPERATE",31,"Russian Far East","KAM","Kamchatka",0,0,0
"165","261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",-8.59,1051,3.7,1005,"tree",381990,536187,3,"ASIA-TEMPERATE",31,"Russian Far East","KUR","Kuril Is.",0,0,0
"166","261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",-8.59,1051,3.7,1005,"tree",381990,536188,3,"ASIA-TEMPERATE",31,"Russian Far East","SAK","Sakhalin",0,0,0
"167","261629-1","Pinaceae","Abies","sachalinensis","Abies sachalinensis","(F.Schmidt) Mast.","LC",-8.59,1051,3.7,1005,"tree",381990,536189,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"168","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536196,1,"EUROPE",14,"Eastern Europe","RUE","East European Russia",0,0,0
"169","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536197,1,"EUROPE",14,"Eastern Europe","RUN","North European Russi",0,0,0
"170","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536198,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"171","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536199,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"172","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536200,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"173","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536201,3,"ASIA-TEMPERATE",30,"Siberia","IRK","Irkutsk",0,0,0
"174","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536202,3,"ASIA-TEMPERATE",30,"Siberia","KRA","Krasnoyarsk",0,0,0
"175","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536203,3,"ASIA-TEMPERATE",30,"Siberia","TVA","Tuva",0,0,0
"176","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536204,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"177","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536205,3,"ASIA-TEMPERATE",30,"Siberia","YAK","Yakutskiya",0,0,0
"178","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536206,3,"ASIA-TEMPERATE",31,"Russian Far East","AMU","Amur",0,0,0
"179","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536207,3,"ASIA-TEMPERATE",31,"Russian Far East","KHA","Khabarovsk",0,0,0
"180","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,614134,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"181","261635-1","Pinaceae","Abies","sibirica","Abies sibirica","Ledeb.","LC",-8.54,1037,3.92,976,"tree",382001,536208,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"182","60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",-3.82,633,5.46,728,"tree",382014,536211,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"183","60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",-3.82,633,5.46,728,"tree",382014,536212,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"184","60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",-3.82,633,5.46,728,"tree",382014,536213,4,"ASIA-TROPICAL",40,"Indian Subcontinent","NEP","Nepal",0,0,0
"185","60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",-3.82,633,5.46,728,"tree",382014,614135,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"186","60474520-2","Pinaceae","Abies","spectabilis","Abies spectabilis","(D.Don) Mirb.","NT",-3.82,633,5.46,728,"tree",382014,536214,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"187","676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",-1.25,463,5.74,669,"tree",382019,536215,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"188","676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",-1.25,463,5.74,669,"tree",382019,536216,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"189","676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",-1.25,463,5.74,669,"tree",382019,536217,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"190","676617-1","Pinaceae","Abies","squamata","Abies squamata","Mast.","VU",-1.25,463,5.74,669,"tree",382019,536218,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"191","261656-1","Pinaceae","Abies","veitchii","Abies veitchii","Lindl.","LC",-8.39,983,4.56,871,"tree",382044,536219,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"192","676624-1","Pinaceae","Abies","vejarii","Abies vejarii","Martínez","NT",-3.98,645,4.65,853,"tree",382049,536221,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"193","676629-1","Pinaceae","Abies","yuanbaoshanensis","Abies yuanbaoshanensis","Y.J.Lu & L.K.Fu","CR",1.26,244,3.65,1014,"tree",382065,536224,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"194","676630-1","Pinaceae","Abies","ziyuanensis","Abies ziyuanensis","L.K.Fu & S.L.Mo","EN",0.63,336,4.46,892,"tree",382068,536225,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"195","828258-1","Podocarpaceae","Acmopyle","pancheri","Acmopyle pancheri","(Brongn. & Gris) Pilg.","NT",-1.47,489,57.56,27,"tree",382074,536226,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"196","828259-1","Podocarpaceae","Acmopyle","sahniana","Acmopyle sahniana","Buchholz & N.E.Gray","CR",4.02,5,57.56,26,"tree",382075,536227,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"197","261752-1","Cupressaceae","Callitris","acuminata","Callitris acuminata","(Parl.) F.Muell.","NT",-3.28,567,9.39,326,"shrub",382328,1097717,5,"AUSTRALASIA",50,"Australia","WAU","Western Australia",0,0,0
"198","77105537-1","Cupressaceae","Callitris","arenaria","Callitris arenaria","(C.A.Gardner) J.E.Piggin & J.J.Bruhl","LC",-7.88,838,7.55,441,"tree",462564,1097718,5,"AUSTRALASIA",50,"Australia","WAU","Western Australia",0,0,0
"199","77105538-1","Cupressaceae","Callitris","pyramidalis","Callitris pyramidalis","(Miq.) J.E.Piggin & J.J.Bruhl","LC",-7.88,839,7.55,442,"shrub or tree",462565,1097719,5,"AUSTRALASIA",50,"Australia","WAU","Western Australia",0,0,0
"200","946477-1","Podocarpaceae","Afrocarpus","dawei","Afrocarpus dawei","(Stapf) C.N.Page","NT",-3.46,585,7.82,416,"tree",382085,536232,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"201","946477-1","Podocarpaceae","Afrocarpus","dawei","Afrocarpus dawei","(Stapf) C.N.Page","NT",-3.46,585,7.82,416,"tree",382085,536233,2,"AFRICA",25,"East Tropical Africa","UGA","Uganda",0,0,0
"202","946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",-7.72,813,8.85,354,"tree",382086,615866,2,"AFRICA",26,"South Tropical Africa","MLW","Malawi",0,0,0
"203","946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",-7.72,813,8.85,354,"tree",382086,536234,2,"AFRICA",26,"South Tropical Africa","MOZ","Mozambique",0,0,0
"204","946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",-7.72,813,8.85,354,"tree",382086,536235,2,"AFRICA",27,"Southern Africa","CPP","Cape Provinces",0,0,0
"205","946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",-7.72,813,8.85,354,"tree",382086,536236,2,"AFRICA",27,"Southern Africa","NAT","KwaZulu-Natal",0,0,0
"206","946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",-7.72,813,8.85,354,"tree",382086,536237,2,"AFRICA",27,"Southern Africa","SWZ","Swaziland",0,0,0
"207","946473-1","Podocarpaceae","Afrocarpus","falcatus","Afrocarpus falcatus","(Thunb.) C.N.Page","LC",-7.72,813,8.85,354,"tree",382086,536238,2,"AFRICA",27,"Southern Africa","TVL","Northern Provinces",0,0,0
"208","946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",-7.65,797,9.49,322,"tree",382088,536240,2,"AFRICA",24,"Northeast Tropical Africa","ETH","Ethiopia",0,0,0
"209","946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",-7.65,797,9.49,322,"tree",382088,615863,2,"AFRICA",24,"Northeast Tropical Africa","SUD","Sudan",0,0,0
"210","946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",-7.65,797,9.49,322,"tree",382088,536241,2,"AFRICA",25,"East Tropical Africa","KEN","Kenya",0,0,0
"211","946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",-7.65,797,9.49,322,"tree",382088,536242,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"212","946474-1","Podocarpaceae","Afrocarpus","gracilior","Afrocarpus gracilior","(Pilg.) C.N.Page","LC",-7.65,797,9.49,322,"tree",382088,536243,2,"AFRICA",25,"East Tropical Africa","UGA","Uganda",0,0,0
"213","946475-1","Podocarpaceae","Afrocarpus","mannii","Afrocarpus mannii","(Hook.f.) C.N.Page","VU",-0.77,411,9.28,330,"tree",382089,536244,2,"AFRICA",23,"West-Central Tropical Africa","GGI","Gulf of Guinea Is.",0,0,0
"214","946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",1.19,257,7.82,415,"tree",382090,536245,2,"AFRICA",23,"West-Central Tropical Africa","BUR","Burundi",0,0,0
"215","946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",1.19,257,7.82,415,"tree",382090,536246,2,"AFRICA",23,"West-Central Tropical Africa","RWA","Rwanda",0,0,0
"216","946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",1.19,257,7.82,415,"tree",382090,536247,2,"AFRICA",23,"West-Central Tropical Africa","ZAI","Zaïre",0,0,0
"217","946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",1.19,257,7.82,415,"tree",382090,615865,2,"AFRICA",25,"East Tropical Africa","KEN","Kenya",0,0,0
"218","946476-1","Podocarpaceae","Afrocarpus","usambarensis","Afrocarpus usambarensis","(Pilg.) C.N.Page","EN",1.19,257,7.82,415,"tree",382090,536248,2,"AFRICA",25,"East Tropical Africa","TAN","Tanzania",0,0,0
"219","92689-1","Araucariaceae","Agathis","atropurpurea","Agathis atropurpurea","Hyland","NT",-2.44,530,21.88,118,"tree",4505,1681,5,"AUSTRALASIA",50,"Australia","QLD","Queensland",0,0,0
"220","261668-1","Araucariaceae","Agathis","australis","Agathis australis","(D.Don) Lindl.","NE",4.14,4,64.76,18,"tree",4506,1682,5,"AUSTRALASIA",51,"New Zealand","NZN","New Zealand North",0,0,0
"221","676636-1","Araucariaceae","Agathis","borneensis","Agathis borneensis","Warb.","EN",2.22,45,22.02,116,"tree",4509,92876,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"222","676636-1","Araucariaceae","Agathis","borneensis","Agathis borneensis","Warb.","EN",2.22,45,22.02,116,"tree",4509,92877,4,"ASIA-TROPICAL",42,"Malesia","MLY","Malaya",0,0,0
"223","676636-1","Araucariaceae","Agathis","borneensis","Agathis borneensis","Warb.","EN",2.22,45,22.02,116,"tree",4509,92878,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
"224","676633-1","Araucariaceae","Agathis","alba","Agathis alba","(Rumph. ex Valmont) Foxw.","VU",0.08,381,21.63,124,"tree",4504,4861002,4,"ASIA-TROPICAL",42,"Malesia","MOL","Maluku",0,0,0
"225","676633-1","Araucariaceae","Agathis","alba","Agathis alba","(Rumph. ex Valmont) Foxw.","VU",0.08,381,21.63,124,"tree",4504,4861003,4,"ASIA-TROPICAL",42,"Malesia","PHI","Philippines",0,0,0
"226","676633-1","Araucariaceae","Agathis","alba","Agathis alba","(Rumph. ex Valmont) Foxw.","VU",0.08,381,21.63,124,"tree",4504,4861004,4,"ASIA-TROPICAL",42,"Malesia","SUL","Sulawesi",0,0,0
"227","676640-1","Araucariaceae","Agathis","flavescens","Agathis flavescens","Ridl.","VU",0.15,374,23.26,99,"tree",4517,1685,4,"ASIA-TROPICAL",42,"Malesia","MLY","Malaya",0,0,0
"228","92691-1","Araucariaceae","Agathis","kinabaluensis","Agathis kinabaluensis","de Laub.","EN",2.27,42,22.96,103,"tree",4520,1686,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"229","676643-1","Araucariaceae","Agathis","labillardierei","Agathis labillardierei","Warb.","NT",-2.43,529,22.02,117,"tree",4521,1688,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"230","676644-1","Araucariaceae","Agathis","lanceolata","Agathis lanceolata","Warb.","VU",0.08,380,21.68,122,"tree",4522,1689,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"231","92692-1","Araucariaceae","Agathis","lenticula","Agathis lenticula","de Laub.","VU",0.17,371,23.71,96,"tree",4524,1690,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"232","676647-1","Araucariaceae","Agathis","macrophylla","Agathis macrophylla","(Lindl.) Mast.","EN",2.17,53,20.95,135,"tree",4526,92882,6,"PACIFIC",60,"Southwestern Pacific","FIJ","Fiji",0,0,0
"233","676647-1","Araucariaceae","Agathis","macrophylla","Agathis macrophylla","(Lindl.) Mast.","EN",2.17,53,20.95,135,"tree",4526,92883,6,"PACIFIC",60,"Southwestern Pacific","SCZ","Santa Cruz Is.",0,0,0
"234","676647-1","Araucariaceae","Agathis","macrophylla","Agathis macrophylla","(Lindl.) Mast.","EN",2.17,53,20.95,135,"tree",4526,92884,6,"PACIFIC",60,"Southwestern Pacific","VAN","Vanuatu",0,0,0
