"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group"
"111377-2","Gnetaceae","Gnetum","schwackeanum","Gnetum schwackeanum","Taub. ex Schenck","LC",0.074843385,1.243285283,"climber",334200,"Gymnosperms"
"383572-1","Gnetaceae","Gnetum","tenuifolium","Gnetum tenuifolium","Ridl.","LC",0.111596309,1.892156132,"climber",334202,"Gymnosperms"
"383578-1","Gnetaceae","Gnetum","urens","Gnetum urens","(Aubl.) Blume","LC",0.06866805,1.133566755,"climber",334206,"Gymnosperms"
"111379-2","Gnetaceae","Gnetum","venosum","Gnetum venosum","Spruce ex Benth.","LC",0.306874597,6.720867417,"climber",334208,"Gymnosperms"
"910729-1","Podocarpaceae","Halocarpus","bidwillii","Halocarpus bidwillii","(Hook.f. ex Kirk) C.J.Quinn","LC",1.865941949,31.29355948,"shrub",385511,"Gymnosperms"
"910730-1","Podocarpaceae","Halocarpus","biformis","Halocarpus biformis","(Hook.) C.J.Quinn","LC",1.654754462,26.0277904,"tree",385512,"Gymnosperms"
"910731-1","Podocarpaceae","Halocarpus","kirkii","Halocarpus kirkii","(F.Muell. ex Parl.) C.J.Quinn","NT",3.036684626,25.70300108,"tree",385513,"Gymnosperms"
"979327-1","Cupressaceae","Juniperus","angosturana","Juniperus angosturana","R.P.Adams","VU",0.023918013,0.101449849,"tree",377446,"Gymnosperms"
"60445108-2","Cupressaceae","Juniperus","arizonica","Juniperus arizonica","(R.P.Adams) R.P.Adams","LC",0.073775752,1.573689124,"shrub or tree",381373,"Gymnosperms"
"132457-2","Cupressaceae","Juniperus","ashei","Juniperus ashei","J.Buchholz","LC",0.073790964,1.236984,"shrub or tree",377454,"Gymnosperms"
"279054-2","Cupressaceae","Juniperus","barbadensis","Juniperus barbadensis","L.","VU",0.346447465,1.462437,"tree",377451,"Gymnosperms"
"279056-2","Cupressaceae","Juniperus","bermudiana","Juniperus bermudiana","L.","CR",0.560512606,0.632461647,"tree",377429,"Gymnosperms"
"132460-2","Cupressaceae","Juniperus","blancoi","Juniperus blancoi","Martínez","NT",0.194161204,1.705281,"tree",377439,"Gymnosperms"
"262158-1","Cupressaceae","Juniperus","brevifolia","Juniperus brevifolia","(Seub.) Antoine","VU",0.352010967,1.459198537,"tree",377435,"Gymnosperms"
"262163-1","Cupressaceae","Juniperus","californica","Juniperus californica","Carrière","LC",0.021798334,0.390678816,"shrub or tree",377520,"Gymnosperms"
"262172-1","Cupressaceae","Juniperus","cedrus","Juniperus cedrus","Webb & Berthel.","EN",2.082559869,4.825853561,"tree",377533,"Gymnosperms"
"30044367-2","Cupressaceae","Juniperus","chinensis","Juniperus chinensis","L.","LC",0.078638776,1.405650899,"shrub or tree",377515,"Gymnosperms"
"1167763-2","Cupressaceae","Juniperus","coahuilensis","Juniperus coahuilensis","(Martínez) Gaussen ex R.P.Adams","LC",0.039589539,0.688027944,"shrub or tree",377511,"Gymnosperms"
"132464-2","Cupressaceae","Juniperus","comitana","Juniperus comitana","Martínez","EN",0.030832185,0.062158481,"tree",377513,"Gymnosperms"
"30088655-2","Cupressaceae","Juniperus","communis","Juniperus communis","L.","LC",0.181138976,3.927094756,"subshrub or tree",377427,"Gymnosperms"
"676804-1","Cupressaceae","Juniperus","convallium","Juniperus convallium","Rehder & E.H.Wilson","LC",0.047558157,0.820068162,"shrub or tree",377389,"Gymnosperms"
"676808-1","Cupressaceae","Juniperus","coxii","Juniperus coxii","A.B.Jacks.",NA,0.475419977,1.639385196,"tree",377392,"Gymnosperms"
"60436244-2","Cupressaceae","Juniperus","deltoides","Juniperus deltoides","R.P.Adams",NA,1.42928199,3.089848052,"tree",377733,"Gymnosperms"
"132473-2","Cupressaceae","Juniperus","deppeana","Juniperus deppeana","Steud.","LC",0.052466284,1.042998752,"tree",377371,"Gymnosperms"
"262198-1","Cupressaceae","Juniperus","drupacea","Juniperus drupacea","Labill.","LC",0.255314482,5.941705779,"tree",377414,"Gymnosperms"
"132480-2","Cupressaceae","Juniperus","durangensis","Juniperus durangensis","Martínez","LC",0.039747755,0.631573549,"shrub or tree",377416,"Gymnosperms"
"60461568-2","Cupressaceae","Juniperus","excelsa","Juniperus excelsa","M.Bieb.","LC",0.15754425,2.796064518,"tree",377399,"Gymnosperms"
"132485-2","Cupressaceae","Juniperus","flaccida","Juniperus flaccida","Schltdl.","LC",0.008427434,0.141528441,"tree",377397,"Gymnosperms"
"262220-1","Cupressaceae","Juniperus","foetidissima","Juniperus foetidissima","Willd.","LC",0.087352607,1.80385579,"tree",377412,"Gymnosperms"
"676820-1","Cupressaceae","Juniperus","formosana","Juniperus formosana","Hayata","LC",0.101279108,1.93363548,"tree",377381,"Gymnosperms"
"132493-2","Cupressaceae","Juniperus","gamboana","Juniperus gamboana","Martínez","EN",0.311279021,0.642084262,"tree",377625,"Gymnosperms"
"311201-2","Cupressaceae","Juniperus","gracilior","Juniperus gracilior","Pilg.","EN",0.509864126,1.135016195,"tree",377633,"Gymnosperms"
"60445107-2","Cupressaceae","Juniperus","grandis","Juniperus grandis","R.P.Adams",NA,0.540682277,1.75651483,"tree",381394,"Gymnosperms"
"262244-1","Cupressaceae","Juniperus","horizontalis","Juniperus horizontalis","Moench","LC",0.093447824,1.569525,"subshrub",377614,"Gymnosperms"
"262249-1","Cupressaceae","Juniperus","indica","Juniperus indica","Bertol.","LC",0.094117583,1.475518118,"shrub",377655,"Gymnosperms"
"132503-2","Cupressaceae","Juniperus","jaliscana","Juniperus jaliscana","Martínez","EN",1.114408963,2.420182552,"tree",377672,"Gymnosperms"
"676834-1","Cupressaceae","Juniperus","komarovii","Juniperus komarovii","Florin","LC",0.048565267,0.815259525,"tree",377668,"Gymnosperms"
"262270-1","Cupressaceae","Juniperus","macrocarpa","Juniperus macrocarpa","Sm.",NA,0.124350413,0.362408785,"tree",377561,"Gymnosperms"
"676839-1","Cupressaceae","Juniperus","mairei","Juniperus mairei","Lemée & H.Lév.",NA,0.486723919,1.527635376,"tree",377563,"Gymnosperms"
"132508-2","Cupressaceae","Juniperus","monosperma","Juniperus monosperma","(Engelm.) Sarg.","LC",0.070331649,1.097393074,"shrub or tree",377543,"Gymnosperms"
"132513-2","Cupressaceae","Juniperus","monticola","Juniperus monticola","Martínez","LC",0.007630948,0.14218585,"shrub or tree",377545,"Gymnosperms"
"676847-1","Cupressaceae","Juniperus","morrisonicola","Juniperus morrisonicola","Hayata",NA,0.636051874,1.76149227,"shrub or tree",377546,"Gymnosperms"
"1012280-1","Cupressaceae","Juniperus","mucronata","Juniperus mucronata","R.P.Adams",NA,0.554584658,1.486038507,"tree",377547,"Gymnosperms"
"676848-1","Cupressaceae","Juniperus","navicularis","Juniperus navicularis","Gand.",NA,0.723206543,1.888617868,"shrub",377575,"Gymnosperms"
"30028138-2","Cupressaceae","Juniperus","occidentalis","Juniperus occidentalis","Hook.","LC",0.143059061,2.462973,"tree",377592,"Gymnosperms"
"132523-2","Cupressaceae","Juniperus","osteosperma","Juniperus osteosperma","(Torr.) Little","LC",0.022949735,0.38445283,"shrub or tree",377597,"Gymnosperms"
"262299-1","Cupressaceae","Juniperus","oxycedrus","Juniperus oxycedrus","L.","LC",0.22949493,4.827667775,"shrub or tree",377576,"Gymnosperms"
"262307-1","Cupressaceae","Juniperus","phoenicea","Juniperus phoenicea","L.","LC",0.077612829,1.777778948,"tree",377581,"Gymnosperms"
